0329	8	86	b1	7f	14	12	20	00	14	3.551427
0545	8	d8	00	00	81	00	00	00	00	3.551515
043f	8	10	40	60	ff	6f	4e	15	00	3.551574
0370	8	00	20	00	00	00	00	00	00	3.552511
0440	8	ff	00	00	00	ff	4e	15	00	3.552573
02b0	5	57	00	00	07	36	4e	15	00	3.552634
0002	8	00	00	00	00	00	00	07	59	3.553576
0153	8	00	00	00	ff	00	ff	00	00	3.553658
0350	8	05	2b	94	73	75	00	00	bc	3.554645
0130	8	0a	80	00	ff	b9	7f	07	d4	3.554727
0131	8	00	80	00	00	a4	7f	07	87	3.554790
0140	8	00	00	00	00	12	25	27	d1	3.555700
02c0	8	14	00	00	00	00	00	00	00	3.555783
0316	8	05	13	04	15	13	1f	00	78	3.559503
018f	8	fe	3d	00	00	00	3c	00	00	3.560553
0260	8	13	13	0b	30	00	aa	4f	2b	3.560867
02a0	8	40	00	79	18	eb	01	ab	00	3.561114
0329	8	86	b1	7f	14	12	20	00	14	3.561390
0545	8	d8	00	00	82	00	00	00	00	3.561647
043f	8	10	40	60	ff	6f	2c	15	00	3.561830
0370	8	00	20	00	00	00	00	00	00	3.562451
0440	8	ff	00	00	00	ff	2c	15	00	3.562509
02b0	5	57	00	00	07	27	2c	15	00	3.562558
0430	8	00	00	00	00	00	00	00	00	3.563520
04b1	8	00	00	00	00	00	00	00	00	3.564572
01f1	8	0f	00	00	00	00	00	00	00	3.564654
0153	8	00	00	00	ff	00	ff	00	00	3.564704
0002	8	00	00	00	00	00	00	08	e2	3.564753
02c0	8	14	00	00	00	00	00	00	00	3.564800
0350	8	05	2b	a4	73	75	00	00	8c	3.565644
0130	8	08	80	00	ff	b1	7f	08	d9	3.565697
0131	8	f7	7f	00	00	8f	7f	08	a2	3.565746
0140	8	00	00	00	00	14	20	28	0e	3.565793
04f0	8	00	00	00	80	00	eb	b6	13	3.566713
0316	8	05	13	b8	14	13	1f	00	78	3.569027
018f	8	fe	3d	00	00	00	3c	00	00	3.570134
0260	8	13	13	0b	30	00	aa	4f	3c	3.570262
02a0	8	60	00	79	18	eb	01	ab	00	3.570520
0329	8	86	b1	7f	14	12	20	00	14	3.570777
0545	8	d8	5e	00	82	00	00	00	00	3.571157
043f	8	10	40	60	ff	6f	06	15	00	3.572247
0370	8	00	20	00	00	00	00	00	00	3.572329
0440	8	ff	00	00	00	ff	06	15	00	3.572392
02b0	5	57	00	00	07	d8	06	15	00	3.572453
0002	8	00	00	00	00	00	00	09	ff	3.573349
0153	8	00	00	00	ff	00	ff	00	00	3.574428
0350	8	05	2b	b4	73	75	00	00	9c	3.574511
0130	8	06	80	00	ff	bf	7f	09	cc	3.574574
0131	8	f2	7f	00	00	80	7f	09	0d	3.575497
0140	8	00	00	00	00	16	20	29	10	3.575579
02c0	8	14	00	00	00	00	00	00	00	3.575642
0316	8	05	12	b8	14	12	1f	00	78	3.579253
018f	8	fe	3d	00	00	00	3c	00	00	3.580302
0260	8	12	12	0b	30	00	aa	50	0b	3.580606
02a0	8	00	00	79	18	eb	01	ab	00	3.580861
0329	8	86	b1	7f	14	12	20	00	14	3.581136
0545	8	d8	00	00	81	00	00	00	00	3.581394
043f	8	10	40	60	ff	6f	df	14	00	3.582209
0370	8	00	20	00	00	00	00	00	00	3.582271
0440	8	ff	00	00	00	ff	df	14	00	3.582330
02b0	5	57	00	00	07	c9	df	14	00	3.582387
0430	8	00	00	00	00	00	00	00	00	3.584326
04b1	8	00	00	00	00	00	00	00	00	3.584408
01f1	8	0f	00	00	00	00	00	00	00	3.584470
0153	8	00	00	00	ff	00	ff	00	00	3.584532
0002	8	00	00	00	00	00	00	0a	d8	3.585428
02c0	8	14	00	00	00	00	00	00	00	3.585510
0350	8	05	2b	c4	73	75	00	00	ec	3.585573
0130	8	02	80	00	ff	ed	7f	0a	f9	3.585635
0131	8	f7	7f	00	00	86	7f	0a	1b	3.585695
0140	8	00	00	00	00	18	00	2a	4b	3.586474
04f0	8	00	00	00	80	00	eb	b6	13	3.586556
05f0	2	00	00	00	80	00	eb	b6	13	3.586619
0316	8	05	12	70	14	12	1f	00	78	3.589099
018f	8	fe	3d	00	00	00	3c	00	00	3.590382
0260	8	12	12	0b	30	00	a8	50	1e	3.590686
02a0	8	20	00	79	18	eb	01	ab	00	3.590942
0329	8	dc	b1	7f	14	12	20	00	14	3.591217
0545	8	d8	5c	00	82	00	00	00	00	3.591476
0370	8	00	20	00	00	00	00	00	00	3.592311
043f	8	10	40	60	ff	6f	bb	14	00	3.592393
0440	8	ff	00	00	00	ff	bb	14	00	3.592456
02b0	5	57	00	00	07	fa	bb	14	00	3.592516
0002	8	00	00	00	00	00	01	0b	89	3.593358
0153	8	00	00	00	ff	00	ff	00	00	3.594458
0350	8	05	2b	d4	73	75	00	00	fc	3.594546
0130	8	02	80	00	ff	10	80	0b	a8	3.594609
0131	8	00	80	00	00	98	7f	0b	39	3.594669
0140	8	00	00	00	00	02	20	2b	34	3.595497
02c0	8	14	00	00	00	00	00	00	00	3.595579
0316	8	05	12	70	14	12	1f	00	78	3.599206
018f	8	fe	3d	00	00	00	3c	00	00	3.600472
0260	8	12	12	0b	30	00	a8	4f	2f	3.600776
02a0	8	40	00	79	18	eb	01	ab	00	3.601033
0329	8	dc	b1	7f	14	12	20	00	14	3.601309
0545	8	d8	00	00	83	00	00	00	00	3.601580
043f	8	10	40	60	ff	6f	9c	14	00	3.602440
0370	8	00	20	00	00	00	00	00	00	3.602623
0440	8	ff	00	00	00	ff	9c	14	00	3.602822
02b0	5	57	00	00	07	eb	9c	14	00	3.602872
0430	8	00	00	00	00	00	00	00	00	3.603416
04b1	8	00	00	00	00	00	00	00	00	3.604494
01f1	8	0f	00	00	00	00	00	00	00	3.604575
0153	8	00	00	00	ff	00	ff	00	00	3.604626
0002	8	00	00	00	00	00	01	0c	da	3.604674
02c0	8	14	00	00	00	00	00	00	00	3.605543
0350	8	05	2b	e4	73	75	00	00	cc	3.605598
0130	8	05	80	00	ff	1a	80	0c	7a	3.605647
0131	8	09	80	00	00	af	7f	0c	47	3.605695
0140	8	00	00	00	00	04	22	2c	fa	3.605743
04f0	8	00	00	00	80	00	eb	b6	13	3.606611
0316	8	05	12	04	14	12	1f	00	78	3.609702
018f	8	fe	3d	00	00	00	3c	00	00	3.610954
0260	8	12	12	0b	30	00	a8	4f	30	3.611257
02a0	8	60	00	79	18	eb	01	ab	00	3.611514
0329	8	dc	b1	7f	14	12	20	00	14	3.611806
0545	8	d8	5a	00	83	00	00	00	00	3.611968
043f	8	10	40	60	ff	6f	7a	14	00	3.612046
0370	8	00	20	00	00	00	00	00	00	3.612108
0440	8	ff	00	00	00	ff	7a	14	00	3.612879
02b0	5	57	00	00	07	9c	7a	14	00	3.612962
0002	8	00	00	00	00	00	01	0d	c7	3.613928
0153	8	00	00	00	ff	00	ff	00	00	3.614009
0350	8	05	2b	f4	73	75	00	00	dc	3.614997
0130	8	08	80	00	ff	05	80	0d	1f	3.615079
0131	8	0e	80	00	00	b9	7f	0d	c9	3.615142
0140	8	00	00	00	00	06	26	2d	c9	3.615203
02c0	8	14	00	00	00	00	00	00	00	3.615263
0316	8	05	12	04	14	12	1f	00	78	3.618996
018f	8	fe	3d	00	00	00	3c	00	00	3.620254
0260	8	12	12	0b	30	00	a8	4f	0d	3.620559
02a0	8	00	00	79	18	eb	01	ab	00	3.620813
0329	8	dc	b1	7f	14	12	20	00	14	3.621089
0545	8	d8	00	00	82	00	00	00	00	3.621359
043f	8	10	40	60	ff	6f	56	14	00	3.622222
0370	8	00	20	00	00	00	00	00	00	3.622405
0440	8	ff	00	00	00	ff	56	14	00	3.622604
02b0	5	57	00	00	07	8d	56	14	00	3.622654
0430	8	00	00	00	00	00	00	00	00	3.624294
04b1	8	00	00	00	00	00	00	00	00	3.624355
01f1	8	0f	00	00	00	00	00	00	00	3.624414
0153	8	00	00	00	ff	00	ff	00	00	3.624472
0002	8	00	00	00	00	00	01	0e	e0	3.624530
02c0	8	14	00	00	00	00	00	00	00	3.625406
0350	8	05	2b	04	73	75	00	00	2c	3.625488
0130	8	09	80	00	ff	d6	7f	0e	10	3.625551
0131	8	05	80	00	00	b6	7f	0e	5d	3.625612
0140	8	00	00	00	00	08	25	2e	33	3.626451
04f0	8	00	00	00	80	00	eb	b6	13	3.626532
0316	8	05	12	04	14	12	1f	00	78	3.629053
018f	8	fe	3d	00	00	00	3c	00	00	3.630347
0260	8	12	12	0b	30	00	a6	4f	10	3.630652
02a0	8	20	00	79	18	eb	01	ab	00	3.630908
0329	8	dc	b1	7f	14	12	20	00	14	3.631183
0545	8	d8	00	00	83	00	00	00	00	3.631442
043f	8	10	40	60	ff	6f	2f	14	00	3.632253
0370	8	00	20	00	00	00	00	00	00	3.632336
0440	8	ff	00	00	00	ff	2f	14	00	3.632398
02b0	5	57	00	00	07	be	2f	14	00	3.632458
0002	8	00	00	00	00	00	01	0f	fd	3.634372
0153	8	00	00	00	ff	00	ff	00	00	3.634454
0350	8	05	2b	14	73	75	00	00	3c	3.634516
0130	8	05	80	00	ff	b2	7f	0f	e0	3.634577
0131	8	ee	7f	00	00	a8	7f	0f	7d	3.635450
0140	8	00	00	00	00	0a	20	2f	4c	3.635532
02c0	8	14	00	00	00	00	00	00	00	3.635594
05f0	2	00	00	00	00	00	00	00	00	3.635655
0690	8	00	00	00	00	80	22	00	00	3.635716
0316	8	05	11	8c	13	11	1f	00	78	3.639509
018f	8	fe	3d	00	00	00	3c	00	00	3.640396
0260	8	12	11	0b	30	00	a6	4f	22	3.640695
02a0	8	40	00	79	18	eb	01	ab	00	3.640953
0329	8	dc	b1	7f	14	12	20	00	14	3.641209
0545	8	d8	59	00	83	00	00	00	00	3.641414
0370	8	00	20	00	00	00	00	00	00	3.641794
043f	8	10	40	60	ff	6f	06	14	00	3.642481
0440	8	ff	00	00	00	ff	06	14	00	3.642542
02b0	5	57	00	00	07	af	06	14	00	3.642599
0430	8	00	00	00	00	00	00	00	00	3.643559
04b1	8	00	00	00	00	00	00	00	00	3.643622
01f1	8	0f	00	00	00	00	00	00	00	3.644629
0153	8	00	00	00	ff	00	ff	00	00	3.644693
0002	8	00	00	00	00	00	01	00	46	3.644753
02c0	8	14	00	00	00	00	00	00	00	3.644814
0350	8	05	2b	24	73	75	00	00	0c	3.645724
0130	8	ff	7f	00	ff	a7	7f	00	02	3.645806
0131	8	e9	7f	00	00	98	7f	00	60	3.645869
0140	8	00	00	00	00	0c	20	20	f2	3.645930
00a0	8	55	7c	8c	13	00	20	01	00	3.646802
00a1	8	80	83	00	00	21	00	00	00	3.646884
04f0	8	00	00	00	80	00	eb	b6	13	3.646948
0316	8	05	11	8c	13	11	1f	00	78	3.648951
018f	8	fe	3d	00	00	00	3c	00	00	3.650004
0260	8	11	11	0a	30	00	a6	4d	37	3.650133
02a0	8	60	00	79	18	eb	01	ab	00	3.650390
0329	8	dc	b1	7f	14	12	20	00	14	3.650647
0545	8	d8	00	00	82	00	00	00	00	3.651032
043f	8	10	40	60	ff	6f	e3	13	00	3.652122
0370	8	00	20	00	00	00	00	00	00	3.652204
0440	8	ff	00	00	00	ff	e3	13	00	3.652267
02b0	5	57	00	00	07	50	e3	13	00	3.652328
0002	8	00	00	00	00	00	01	01	5b	3.653303
0153	8	00	00	00	ff	00	ff	00	00	3.654397
0350	8	05	2b	34	73	75	00	00	1c	3.654480
0130	8	fe	7f	00	ff	b7	7f	01	5a	3.654542
0131	8	fb	7f	00	00	93	7f	01	fe	3.655451
0140	8	00	00	00	00	0e	25	21	8d	3.655533
02c0	8	14	00	00	00	00	00	00	00	3.655597
0316	8	05	10	14	13	10	1f	00	78	3.659035
018f	8	fe	3d	00	00	00	3c	00	00	3.660273
0260	8	11	10	0b	30	00	a6	4d	04	3.660566
02a0	8	00	00	79	18	eb	01	ab	00	3.660809
0329	8	dc	b1	7f	14	12	20	00	14	3.661050
0545	8	d8	57	00	83	00	00	00	00	3.661247
043f	8	10	40	60	ff	6f	bd	13	00	3.662215
0370	8	00	20	00	00	00	00	00	00	3.662414
0440	8	ff	00	00	00	ff	bd	13	00	3.662638
02b0	5	57	00	00	07	41	bd	13	00	3.662775
0430	8	00	00	00	00	00	00	00	00	3.663315
04b1	8	00	00	00	00	00	00	00	00	3.664384
01f1	8	0f	00	00	00	00	00	00	00	3.664458
0153	8	00	00	00	ff	00	ff	00	00	3.664532
0002	8	00	00	00	00	00	01	02	7c	3.664604
02c0	8	14	00	00	00	00	00	00	00	3.665464
0350	8	05	2b	44	73	75	00	00	6c	3.665542
0130	8	01	80	00	ff	d6	7f	02	5e	3.665616
0131	8	0e	80	00	00	9a	7f	02	ce	3.665690
0140	8	00	00	00	00	10	27	22	23	3.666558
04f0	8	00	00	00	80	00	eb	b6	13	3.666660
0316	8	05	10	14	13	10	1f	00	78	3.669063
018f	8	fe	3d	00	00	00	3c	00	00	3.670297
0260	8	10	10	0a	30	00	a4	4c	1a	3.670589
02a0	8	20	00	79	18	eb	01	ab	00	3.670831
0329	8	0c	b1	7f	14	12	20	00	14	3.671071
0545	8	d8	00	00	83	00	00	00	00	3.671264
043f	8	10	40	60	ff	6f	91	13	00	3.672185
0370	8	00	20	00	00	00	00	00	00	3.672300
0440	8	ff	00	00	00	ff	91	13	00	3.672373
02b0	5	57	00	00	07	72	91	13	00	3.672434
0002	8	00	00	00	00	00	01	03	61	3.673363
0153	8	00	00	00	ff	00	ff	00	00	3.674628
0350	8	05	2b	54	73	75	00	00	7c	3.674921
0130	8	03	80	00	ff	ea	7f	03	db	3.675162
0131	8	0e	80	00	00	aa	7f	03	fb	3.675470
0140	8	00	00	00	00	12	25	23	a5	3.675548
02c0	8	14	00	00	00	00	00	00	00	3.675619
0316	8	05	10	14	13	10	1f	00	78	3.679170
018f	8	fe	3d	00	00	00	3c	00	00	3.680422
0260	8	10	10	0a	30	00	a4	4c	2b	3.680714
02a0	8	40	00	79	18	eb	01	ab	00	3.680956
0329	8	0c	b1	7f	14	12	20	00	14	3.681196
0545	8	d8	00	00	83	00	00	00	00	3.681430
043f	8	10	40	60	ff	6f	68	13	00	3.682373
0370	8	00	20	00	00	00	00	00	00	3.682577
0440	8	ff	00	00	00	ff	68	13	00	3.682756
02b0	5	57	00	00	07	63	68	13	00	3.682817
0430	8	00	00	00	00	00	00	00	00	3.684445
04b1	8	00	00	00	00	00	00	00	00	3.684510
01f1	8	0f	00	00	00	00	00	00	00	3.684569
0153	8	00	00	00	ff	00	ff	00	00	3.684628
0002	8	00	00	00	00	00	01	04	32	3.684687
02c0	8	14	00	00	00	00	00	00	00	3.685499
0350	8	05	2b	64	73	75	00	00	4c	3.685599
0130	8	03	80	00	ff	f9	7f	04	1c	3.685662
0131	8	00	80	00	00	c7	7f	04	7c	3.685722
0140	8	00	00	00	00	14	21	24	de	3.686588
04f0	8	00	00	00	80	00	eb	b6	13	3.686679
05f0	2	00	00	00	80	00	eb	b6	13	3.686742
0316	8	05	10	c0	12	10	20	00	78	3.688896
018f	8	fe	3d	00	00	00	3c	00	00	3.689970
0260	8	10	10	0a	30	00	a4	4c	3c	3.690033
02a0	8	60	00	79	18	eb	01	ab	00	3.690093
0329	8	0c	b1	7f	14	12	20	00	14	3.690154
0545	8	d8	57	00	84	00	00	00	00	3.691053
043f	8	10	40	60	ff	6f	3f	13	00	3.692122
0370	8	00	20	00	00	00	00	00	00	3.692206
0440	8	ff	00	00	00	ff	3f	13	00	3.692269
02b0	5	57	00	00	07	14	3f	13	00	3.692331
0002	8	00	00	00	00	00	01	05	2f	3.693372
0153	8	00	00	00	ff	00	ff	00	00	3.694428
0350	8	05	2b	74	73	75	00	00	5c	3.694510
0130	8	02	80	00	ff	fe	7f	05	d6	3.694573
0131	8	fb	7f	00	00	da	7f	05	69	3.694633
0140	8	00	00	00	00	16	00	25	f9	3.695477
02c0	8	14	00	00	00	00	00	00	00	3.695559
0316	8	05	0e	c0	12	0e	20	00	78	3.698927
018f	8	fe	3d	00	00	00	3c	00	00	3.700210
0260	8	0f	0e	0a	30	00	a4	49	0d	3.700517
02a0	8	00	00	79	18	eb	01	ab	00	3.700773
0329	8	0c	b1	7f	14	12	20	00	14	3.701048
0545	8	d8	00	00	84	00	00	00	00	3.701317
043f	8	10	40	60	ff	6f	1b	13	00	3.702142
0370	8	00	20	00	00	00	00	00	00	3.702325
0440	8	ff	00	00	00	ff	1b	13	00	3.702554
02b0	5	57	00	00	07	05	1b	13	00	3.702609
0430	8	00	00	00	00	00	00	00	00	3.704195
04b1	8	00	00	00	00	00	00	00	00	3.704272
01f1	8	0f	00	00	00	00	00	00	00	3.704332
0153	8	00	00	00	ff	00	ff	00	00	3.704391
0002	8	00	00	00	00	00	02	06	dc	3.705309
02c0	8	14	00	00	00	00	00	00	00	3.705373
0350	8	05	2b	84	73	75	00	00	ac	3.705434
0130	8	ff	7f	00	ff	fe	7f	06	b7	3.705495
0131	8	f2	7f	00	00	d8	7f	06	c2	3.705555
0140	8	00	00	00	00	02	20	26	b5	3.706372
04f0	8	00	00	00	80	00	eb	b6	13	3.706456
0316	8	05	0e	40	12	0e	20	00	78	3.708999
018f	8	fe	3d	00	00	00	3c	00	00	3.710294
0260	8	0e	0e	0a	30	00	a3	49	10	3.710616
02a0	8	20	00	79	18	eb	01	ab	00	3.710865
0329	8	0c	b1	7f	14	12	20	00	14	3.711108
0545	8	d8	56	00	84	00	00	00	00	3.711369
043f	8	10	40	60	ff	6f	f2	12	00	3.712185
0370	8	00	20	00	00	00	00	00	00	3.712266
0440	8	ff	00	00	00	ff	f2	12	00	3.712331
02b0	5	57	00	00	07	36	f2	12	00	3.712393
0002	8	00	00	00	00	00	02	07	c1	3.713333
0153	8	00	00	00	ff	00	ff	00	00	3.714395
0350	8	05	2b	94	73	75	00	00	bc	3.714477
0130	8	fe	7f	00	ff	f8	7f	07	f2	3.714541
0131	8	f7	7f	00	00	c9	7f	07	7c	3.714602
0140	8	00	00	00	00	04	00	27	d8	3.715451
02c0	8	14	00	00	00	00	00	00	00	3.715533
0316	8	05	0e	40	12	0e	20	00	78	3.719364
018f	8	fe	3d	00	00	00	3c	00	00	3.719654
0260	8	0e	0e	0a	30	00	a3	49	21	3.720585
02a0	8	40	00	79	18	eb	01	ab	00	3.720883
0329	8	0c	b1	7f	14	12	20	00	14	3.721123
0545	8	d8	00	00	84	00	00	00	00	3.721348
043f	8	10	40	60	ff	6f	c8	12	00	3.721463
0370	8	00	20	00	00	00	00	00	00	3.722488
0440	8	ff	00	00	00	ff	c8	12	00	3.722567
02b0	5	57	00	00	07	27	c8	12	00	3.722642
0430	8	00	00	00	00	00	00	00	00	3.723566
04b1	8	00	00	00	00	00	00	00	00	3.723667
01f1	8	0f	00	00	00	00	00	00	00	3.724627
0153	8	00	00	00	ff	00	ff	00	00	3.724728
0002	8	00	00	00	00	00	03	08	36	3.724806
02c0	8	14	00	00	00	00	00	00	00	3.724882
0350	8	05	2b	a4	73	75	00	00	8c	3.725714
0130	8	00	80	00	ff	f2	7f	08	e7	3.725816
0131	8	09	80	00	00	b3	7f	08	21	3.725894
0140	8	00	00	00	00	02	13	28	06	3.725970
04f0	8	00	00	00	80	00	eb	b6	13	3.726774
0316	8	05	0e	40	12	0e	20	00	78	3.728876
018f	8	fe	3d	00	00	00	3c	00	00	3.729942
0260	8	0e	0e	0a	30	00	a3	49	32	3.730087
02a0	8	60	00	79	18	eb	01	ab	00	3.730328
0329	8	0c	b1	7f	14	12	20	00	14	3.730569
0545	8	d8	00	00	84	00	00	00	00	3.730979
043f	8	10	40	60	ff	6f	9d	12	00	3.732081
0370	8	00	20	00	00	00	00	00	00	3.732183
0440	8	ff	00	00	00	ff	9d	12	00	3.732260
02b0	5	57	00	00	07	d8	9d	12	00	3.733126
0002	8	00	00	00	00	00	03	09	2b	3.734174
0153	8	00	00	00	ff	00	ff	00	00	3.734256
0350	8	05	2b	b4	73	75	00	00	9c	3.734319
0130	8	ff	7f	00	ff	f0	7f	09	05	3.734380
0131	8	fb	7f	00	00	ab	7f	09	32	3.735309
0140	8	00	00	00	00	04	03	29	aa	3.735391
02c0	8	14	00	00	00	00	00	00	00	3.735453
05f0	2	00	00	00	00	00	00	00	00	3.735514
0690	8	00	00	00	00	80	22	00	00	3.735574
0316	8	05	0e	b0	11	0e	20	00	78	3.738881
018f	8	fe	3d	00	00	00	3c	00	00	3.740152
0260	8	0e	0e	0a	30	00	a3	49	0f	3.740456
02a0	8	00	00	79	18	eb	01	ab	00	3.740712
0329	8	0c	b1	7f	14	12	20	00	14	3.740989
0545	8	d8	55	00	84	00	00	00	00	3.741259
043f	8	10	40	60	ff	6f	76	12	00	3.742060
0370	8	00	20	00	00	00	00	00	00	3.742126
0440	8	ff	00	00	00	ff	76	12	00	3.742186
02b0	5	57	00	00	07	c9	76	12	00	3.743131
0430	8	00	00	00	00	00	00	00	00	3.744224
04b1	8	00	00	00	00	00	00	00	00	3.744306
01f1	8	0f	00	00	00	00	00	00	00	3.744369
0153	8	00	00	00	ff	00	ff	00	00	3.744429
0002	8	00	00	00	00	00	03	0a	0c	3.745302
02c0	8	14	00	00	00	00	00	00	00	3.745384
0350	8	05	2b	c4	73	75	00	00	ec	3.745447
0130	8	fb	7f	00	ff	eb	7f	0a	d3	3.745508
0131	8	f2	7f	00	00	a9	7f	0a	99	3.745569
00a0	8	52	7c	b0	11	00	20	01	00	3.746371
00a1	8	80	85	00	00	20	00	00	00	3.746454
0140	8	00	00	00	00	06	33	2a	4f	3.746516
04f0	8	00	00	00	80	00	eb	b6	13	3.746577
0316	8	05	0e	b0	11	0e	20	00	78	3.748996
018f	8	fe	3d	00	00	00	3c	00	00	3.750110
0260	8	0e	0e	0a	30	00	a2	47	13	3.750395
02a0	8	20	00	79	18	eb	01	ab	00	3.750616
0329	8	40	b1	7f	14	12	20	00	14	3.750716
0545	8	d8	00	00	83	00	00	00	00	3.751148
043f	8	10	40	60	ff	6f	4e	12	00	3.752191
0370	8	00	20	00	00	00	00	00	00	3.752293
0440	8	ff	00	00	00	ff	4e	12	00	3.752371
02b0	5	57	00	00	07	fa	4e	12	00	3.752446
0002	8	00	00	00	00	00	03	0b	11	3.753308
0153	8	00	00	00	ff	00	ff	00	00	3.754376
0350	8	05	2b	d4	73	75	00	00	fc	3.754478
0130	8	fb	7f	00	ff	ed	7f	0b	cb	3.754555
0131	8	00	80	00	00	a9	7f	0b	9e	3.754630
0140	8	00	00	00	00	08	22	2b	a3	3.755432
02c0	8	14	00	00	00	00	00	00	00	3.755535
0316	8	05	0d	b0	11	0d	20	00	78	3.759002
018f	8	fe	3d	00	00	00	3c	00	00	3.760249
0260	8	0e	0d	0a	30	00	a2	47	25	3.760542
02a0	8	40	00	79	18	eb	01	ab	00	3.760784
0329	8	40	b1	7f	14	12	20	00	14	3.761026
0545	8	d8	00	00	84	00	00	00	00	3.761284
043f	8	10	40	60	ff	6f	22	12	00	3.762227
0370	8	00	20	00	00	00	00	00	00	3.762451
0440	8	ff	00	00	00	ff	22	12	00	3.762626
02b0	5	57	00	00	07	eb	22	12	00	3.762688
0430	8	00	00	00	00	00	00	00	00	3.763295
04b1	8	00	00	00	00	00	00	00	00	3.764341
01f1	8	0f	00	00	00	00	00	00	00	3.764405
0153	8	00	00	00	ff	00	ff	00	00	3.764465
0002	8	00	00	00	00	00	03	0c	42	3.764524
02c0	8	14	00	00	00	00	00	00	00	3.765433
0350	8	05	2b	e4	73	75	00	00	cc	3.765501
0130	8	00	80	00	ff	f9	7f	0c	13	3.765560
0131	8	12	80	00	00	b5	7f	0c	dc	3.765619
0140	8	00	00	00	00	0a	21	2c	27	3.766521
04f0	8	00	00	00	80	00	eb	b6	13	3.766586
0316	8	05	0d	24	11	0d	20	00	78	3.768827
018f	8	fe	3d	00	00	00	3c	00	00	3.769941
0260	8	0d	0d	0a	30	00	a2	47	37	3.770088
02a0	8	60	00	79	18	eb	01	ab	00	3.770329
0329	8	40	b1	7f	14	12	20	00	14	3.770570
0545	8	d8	55	00	85	00	00	00	00	3.770930
043f	8	10	40	60	ff	6f	f6	11	00	3.772023
0370	8	00	20	00	00	00	00	00	00	3.772090
0440	8	ff	00	00	00	ff	f6	11	00	3.772152
02b0	5	57	00	00	07	9c	f6	11	00	3.773045
0002	8	00	00	00	00	00	03	0d	5f	3.774155
0153	8	00	00	00	ff	00	ff	00	00	3.774256
0350	8	05	2b	f4	73	75	00	00	dc	3.774318
0130	8	06	80	00	ff	fa	7f	0d	51	3.774379
0131	8	1b	80	00	00	bb	7f	0d	47	3.775193
0140	8	00	00	00	00	0c	23	2d	a7	3.775260
02c0	8	14	00	00	00	00	00	00	00	3.775321
0316	8	05	0c	24	11	0c	20	00	78	3.778905
018f	8	fe	3d	00	00	00	3c	00	00	3.780178
0260	8	0d	0c	0a	30	00	a2	44	08	3.780470
02a0	8	00	00	79	18	eb	01	ab	00	3.780712
0329	8	40	b1	7f	14	12	20	00	14	3.780882
0545	8	d8	00	00	85	00	00	00	00	3.781072
043f	8	10	40	60	ff	6f	c7	11	00	3.782295
0370	8	00	20	00	00	00	00	00	00	3.782587
0440	8	ff	00	00	00	ff	c7	11	00	3.782823
02b0	5	57	00	00	07	8d	c7	11	00	3.783209
0430	8	00	00	00	00	00	00	00	00	3.784224
04b1	8	00	00	00	00	00	00	00	00	3.784325
01f1	8	0f	00	00	00	00	00	00	00	3.784388
0153	8	00	00	00	ff	00	ff	00	00	3.784448
0002	8	00	00	00	00	00	03	0e	78	3.785302
02c0	8	14	00	00	00	00	00	00	00	3.785369
0350	8	05	2b	04	73	75	00	00	2c	3.785428
0130	8	09	80	00	ff	ed	7f	0e	b8	3.785487
0131	8	09	80	00	00	b9	7f	0e	60	3.785545
0140	8	00	00	00	00	0e	22	2e	cf	3.786341
04f0	8	00	00	00	80	00	eb	b6	13	3.786409
05f0	2	00	00	00	80	00	eb	b6	13	3.786469
0316	8	05	0c	24	11	0c	20	00	78	3.788975
018f	8	fe	3d	00	00	00	3c	00	00	3.790274
0260	8	0c	0c	0a	30	00	a2	44	1a	3.790567
02a0	8	20	00	79	18	eb	01	ab	00	3.790813
0329	8	40	b1	7f	14	12	20	00	14	3.791056
0545	8	d8	00	00	84	00	00	00	00	3.791224
043f	8	10	40	60	ff	6f	9b	11	00	3.792214
0370	8	00	20	00	00	00	00	00	00	3.792315
0440	8	ff	00	00	00	ff	9b	11	00	3.792392
02b0	5	57	00	00	07	be	9b	11	00	3.792468
0002	8	00	00	00	00	00	03	0f	65	3.794358
0153	8	00	00	00	ff	00	ff	00	00	3.794461
0350	8	05	2b	14	73	75	00	00	3c	3.794538
0130	8	09	80	00	ff	df	7f	0f	8e	3.794614
0131	8	00	80	00	00	b6	7f	0f	74	3.794688
0140	8	00	00	00	00	10	28	2f	01	3.795399
02c0	8	14	00	00	00	00	00	00	00	3.795501
0316	8	05	0d	a8	10	0d	20	00	78	3.799503
018f	8	fe	3d	00	00	00	3c	00	00	3.799807
0260	8	0c	0d	0a	30	00	a2	43	2b	3.800519
02a0	8	40	00	79	18	eb	01	ab	00	3.800823
0329	8	40	b1	7f	14	12	20	00	14	3.801078
0545	8	d8	56	00	85	00	00	00	00	3.801319
043f	8	10	40	60	ff	6f	73	11	00	3.801539
0370	8	00	20	00	00	00	00	00	00	3.802458
0440	8	ff	00	00	00	ff	73	11	00	3.802521
02b0	5	57	00	00	07	af	73	11	00	3.802579
0430	8	00	00	00	00	00	00	00	00	3.803535
04b1	8	00	00	00	00	00	00	00	00	3.804607
01f1	8	0f	00	00	00	00	00	00	00	3.804668
0153	8	00	00	00	ff	00	ff	00	00	3.804728
0002	8	00	00	00	00	00	03	00	de	3.804788
02c0	8	14	00	00	00	00	00	00	00	3.804848
